Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Language
The Last Defense,2018,,7.3,,False,True,False,False,True,English
The Gumby Show,1955,all,7.0,,False,True,True,False,True,English
Still 17,2018,,7.8,,False,True,False,False,True,[]
Witchblade,2006,18+,7.2,,False,True,False,False,True,English
Madeline,1993,all,6.9,,False,True,True,False,True,English
Ruyi's Royal Love in the Palace,2018,,7.6,,False,True,True,False,True,Chinese
The Romeo Section,2015,16+,6.9,,False,True,False,False,True,English
The Wallflower,2006,16+,7.5,,False,True,False,False,True,[]
Little Mosque on the Prairie,2007,7+,5.6,,False,True,False,False,True,English
Curiosity,2011,16+,7.8,,False,True,True,False,True,English
Who Wants to Be a Millionaire,2020,16+,6.1,,False,True,False,False,True,English
Anyone But Me,2009,16+,7.1,,False,True,True,False,True,English
Life and Death Row,2014,,8.3,,False,True,False,False,True,English
Matador,2014,16+,5.7,67%,False,True,False,False,True,English
Threesome,2011,18+,7.6,,False,True,False,False,True,English
Kung Fu Panda: Legends of Awesomeness,2011,7+,6.1,,False,True,False,False,True,English
Undefeated Bahamut Chronicle,2016,,6.5,,False,True,False,False,True,[]
Conviction,2006,16+,7.0,,False,True,False,False,True,English
High School USA!,2013,18+,6.4,44%,False,True,False,False,True,English
Cults and Extreme Belief,2018,16+,7.7,,False,True,False,False,True,English
NASA's Unexplained Files,2012,all,6.7,,False,True,False,False,True,English
Sister Wives,2010,16+,4.3,,False,True,False,False,True,English
Hunderby,2012,16+,7.4,,False,True,False,False,True,English
Australia's Next Top Model,2005,,6.0,,False,True,False,False,True,English
Nanny and the Professor,1970,,7.1,,False,True,False,False,True,English
I Am Jazz,2015,7+,4.1,,False,True,False,False,True,English
Below the Surface,2017,,7.2,,False,True,False,False,True,[]
"Rica, Famosa, Latina",2014,,5.5,,False,True,False,False,True,[]
StarTalk with Neil deGrasse Tyson,2015,all,7.8,,False,True,True,False,True,[]
Total Wipeout,2009,,6.0,,False,True,True,False,True,English
Breaking Amish,2012,,5.0,,False,True,False,False,True,English
Flying Witch,2016,all,7.2,,False,True,False,False,True,Japanese
Flea Market Flip,2012,all,6.6,,False,True,False,False,True,English
No Activity,2015,18+,7.9,,False,True,False,False,True,English
I Spy,1965,,7.1,,False,True,False,False,True,English
You Bet Your Life,1947,,8.4,,False,True,False,False,True,English
The First 48 Presents: Homicide Squad Atlanta,2019,16+,8.5,,False,True,True,False,True,English
The Hotwives of Orlando,2014,16+,7.4,85%,False,True,False,False,True,English
Bleak House,1985,,7.4,,False,True,True,False,True,English
T.U.F.F. Puppy,2010,7+,5.6,,False,True,False,False,True,English
Sherman's Showcase,2019,18+,5.4,100%,False,True,False,False,True,English
Wild Things with Dominic Monaghan,2013,16+,8.4,,False,True,False,False,True,English
The Gong Show,1976,7+,7.0,,False,True,False,False,True,English
The Murder of Laci Peterson,2017,16+,7.4,,False,True,False,False,True,English
Casey Anthony: An American Murder Mystery,2017,16+,7.2,,False,True,False,False,True,English
Sherlock Holmes,1954,,7.7,,False,True,False,False,True,English
Cake,2019,18+,6.0,,False,True,False,False,True,English
Murder in the Heartland,2017,16+,7.8,,False,True,False,False,True,English
My Strange Addiction,2010,16+,5.7,,False,True,False,False,True,English
Food Network Star,2005,7+,6.3,,False,True,False,False,True,English
Boy Band,2017,,5.2,,False,True,False,False,True,English
Dream Corp LLC,2016,16+,7.1,,False,True,False,False,True,English
Astroblast!,2014,all,6.7,,False,True,False,False,True,English
Here's Lucy,1968,all,6.9,,False,True,True,False,True,English
1969,2019,,6.9,,False,True,False,False,True,English
Celia,2015,,8.2,,False,True,False,False,True,Spanish
Too Cute,2011,7+,8.5,,False,True,False,False,True,[]
Holiday Baking Championship,2014,all,7.5,,False,True,False,False,True,English
Senryu Girl,2019,7+,7.0,,False,True,False,False,True,Japanese
Flirty Dancing,2019,7+,6.6,100%,False,True,False,False,True,English
Hidden Potential,2018,7+,7.3,,False,True,False,False,True,English
Our Cartoon President,2018,18+,5.1,,False,True,False,False,True,English
Cupcake Wars,2010,all,5.8,,False,True,False,False,True,English
Brothers Conflict,2013,16+,6.1,,False,True,False,False,True,Japanese
Dancing with the Stars,2005,7+,4.4,,False,True,False,False,True,English
Lucas Bros Moving Co,2013,18+,7.0,,False,True,False,False,True,[]
Harvey Beaks,2015,7+,7.0,,False,True,False,False,True,English
The Aliens,2016,,6.0,,False,True,False,False,True,English
Who The (Bleep) Did I Marry?,2010,7+,6.6,,False,True,False,False,True,English
Brave 10,2012,7+,6.6,,False,True,False,False,True,Japanese
Mischief of the Gods,2014,16+,7.2,,False,True,False,False,True,[]
Beautiful Bones: Sakurako’s Investigation,2015,18+,6.9,,False,True,False,False,True,[]
Nightmare Next Door,2011,16+,7.1,,False,True,False,False,True,English
Food Paradise,2007,all,8.0,,False,True,False,False,True,English
The Tesla Files,2018,,7.3,,False,True,True,False,True,English
The Librarians,2007,,6.9,,False,True,False,False,True,English
The Ambition of Oda Nobuna,2012,16+,6.5,,False,True,False,False,True,[]
Dagashi Kashi,2016,16+,6.2,,False,True,False,False,True,Japanese
Blade Dance of Elementalers,2014,16+,6.7,,False,True,False,False,True,[]
Caillou,1998,all,4.1,,False,True,True,False,True,English
Caribbean Life,2014,all,6.7,,False,True,False,False,True,English
Jodi Arias: An American Murder Mystery,2018,,7.0,,False,True,False,False,True,English
Indebted,2020,16+,4.3,25%,False,True,False,False,True,English
Long Island Medium,2011,7+,4.8,,False,True,False,False,True,English
Kino's Journey: The Beautiful World - The Animated Series,2017,18+,7.1,,False,True,False,False,True,[]
Broken Angel,2013,7+,7.1,,False,True,False,False,True,[]
Cockroaches,2015,,6.2,,False,True,False,False,True,English
Victoria's Secret Fashion Show,1999,18+,8.2,,False,True,False,False,True,[]
Tiny House Hunters,2014,all,6.1,,False,True,False,False,True,English
Jeopardy! The Greatest of All Time,2020,7+,8.6,,False,True,False,False,True,[]
Saved by the Bell: The College Years,1993,7+,6.3,9%,False,True,False,False,True,English
Law & Order True Crime,2017,16+,7.4,,False,True,False,False,True,English
Aoharu x Machinegun,2015,16+,6.6,,False,True,False,False,True,Japanese
Miz & Mrs,2018,16+,6.3,,False,True,False,False,True,English
Your Worst Nightmare,2014,16+,7.0,,False,True,False,False,True,English
Outbreak Company,2013,16+,7.0,,False,True,False,False,True,Japanese
Psychic Detective Yakumo,2010,16+,6.7,,False,True,False,False,True,Japanese
Mythbusters Jr.,2019,7+,6.8,,False,True,False,False,True,[]
The Real Housewives of Potomac,2016,16+,4.3,,False,True,False,False,True,English
The Hunt with John Walsh,2014,16+,7.5,,False,True,False,False,True,English
House Hunters Renovation,2012,all,6.4,,False,True,False,False,True,English
"Neon Joe, Werewolf Hunter",2015,16+,7.2,,False,True,False,False,True,English
Filthy Rich,2016,,7.2,,False,True,False,False,True,English
Sanjay and Craig,2013,7+,4.4,,False,True,False,False,True,English
I Love New York,2007,16+,4.5,,False,True,False,False,True,English
Nabari no Ou,2008,16+,6.5,,False,True,False,False,True,Japanese
Mr. D,2012,,6.5,,False,True,False,False,True,English
恋と選挙とチョコレート,2012,18+,7.2,,False,True,False,False,True,[]
School of Rock,2016,all,4.3,,False,True,False,False,True,English
Living With Fran,2005,,5.8,,False,True,False,False,True,[]
The Loop,2006,16+,7.4,,False,True,False,False,True,English
Uta no Prince-sama,2011,,6.5,,False,True,False,False,True,[]
WITS Academy,2015,all,5.7,,False,True,False,False,True,English
The Munsters Today,1988,,5.3,,False,True,False,False,True,English
Holly Hobbie,2018,7+,6.4,,False,True,False,False,True,English
I Am Cait,2015,16+,3.5,86%,False,True,False,False,True,English
Basketball Wives LA,2011,7+,4.2,,False,True,False,False,True,English
The New Detectives,1996,7+,7.6,,False,True,False,False,True,English
Cash Cab,2008,,7.3,,False,True,False,False,True,English
Marrying Millions,2019,,5.7,,False,True,False,False,True,English
To Tell the Truth,2016,,6.4,,False,True,False,False,True,English
Property Virgins,2007,all,6.9,,False,True,False,False,True,English
Negima!,2005,7+,6.1,,False,True,False,False,True,[]
Match Game,1973,16+,6.0,,False,True,True,False,True,English
Gap Year,2017,,7.0,,False,True,False,False,True,English
Love Connection,2017,,,,False,True,False,False,True,English
Wasted,2016,,7.4,,False,True,False,False,True,English
The Other Guy,2017,18+,6.8,,False,True,False,False,True,English
Snake City,2014,,8.6,,False,True,False,False,True,English
Make It Pop,2015,all,4.9,,False,True,False,False,True,English
Next Great Baker,2010,16+,5.9,,False,True,False,False,True,English
A Little Late with Lilly Singh,2019,16+,1.7,90%,False,True,False,False,True,English
Card Captor Sakura: Clear Card,2018,,7.9,,False,True,False,False,True,[]
I Love Jenni,2011,7+,8.1,,False,True,False,False,True,Spanish
Sex Sent Me to the ER,2013,18+,5.4,,False,True,True,False,True,English
Shark Week,1987,16+,8.1,,False,True,False,False,True,English
Tenchi Muyô! GXP,2002,7+,7.1,,False,True,False,False,True,[]
Man Up!,2011,7+,6.6,21%,False,True,False,False,True,[]
My Dead Ex,2018,,7.1,,False,True,False,False,True,English
Juana la virgen,2002,,5.9,,False,True,False,False,True,[]
"Ready, Steady, Wiggle!",2013,all,8.4,,False,True,False,False,True,[]
"The $100,000 Pyramid",2016,16+,6.2,,False,True,False,False,True,English
Gordon Ramsay's Home Cooking,2013,,8.5,,False,True,False,False,True,English
Napoleon Dynamite,2012,7+,6.4,25%,False,True,False,False,True,English
Kaleido Star,2003,16+,7.7,,False,True,False,False,True,Japanese
Soul Eater Not!,2014,16+,5.7,,False,True,False,False,True,Japanese
Part of Me,2014,16+,8.6,,False,True,False,False,True,[]
Samurai Harem,2009,18+,5.9,,False,True,False,False,True,[]
Tarzán,1991,,6.0,,False,True,False,False,True,[]
Blade and Soul,2014,18+,6.0,,False,True,False,False,True,[]
Late Night with Seth Meyers,2014,16+,6.1,,False,True,False,False,True,English
Paradise Run,2016,all,6.0,,False,True,False,False,True,English
Rock of Love with Bret Michaels,2007,18+,4.8,,False,True,False,False,True,English
Siblings,2014,,7.1,,False,True,False,False,True,English
Safe Harbor,1999,,7.3,83%,False,True,False,False,True,[]
Destiny,2014,,9.6,,False,True,False,False,True,[]
Alguien Te Mira,2010,7+,7.4,,False,True,False,False,True,[]
The Millionaire Matchmaker,2008,7+,4.6,,False,True,False,False,True,English
Gugure! Kokkuri-san,2014,,7.4,,False,True,False,False,True,Japanese
Scorned: Love Kills,2012,16+,6.8,,False,True,True,False,True,English
Sunnyside,2019,,4.9,38%,False,True,False,False,True,English
Bloque de Búsqueda,2016,,7.8,,False,True,False,False,True,[]
"Pinky, Elmyra & the Brain",1998,,5.8,,False,True,False,False,True,[]
Britain's Best Home Cook,2018,,7.8,,False,True,False,False,True,English
Aquarion,2005,18+,6.6,,False,True,False,False,True,[]
Til Death Do Us Part,2019,,6.6,,False,True,False,False,True,[]
Children of the Snow,2019,16+,7.3,,False,True,False,False,True,English
Major Lazer,2015,18+,7.5,,False,True,False,False,True,English
The Adventures of Paddington Bear,1997,all,7.1,,False,True,False,False,True,English
Miles from Tomorrowland,2015,all,6.7,,False,True,False,False,True,English
The Killer Speaks,2013,16+,7.4,,False,True,False,False,True,English
Flavor of Love,2006,16+,4.5,,False,True,False,False,True,English
The Tower of Druaga: The Aegis of Uruk,2008,7+,6.8,,False,True,False,False,True,[]
Fresh Off the Boat,2012,16+,7.9,,False,True,False,False,True,English
Basilisk,2005,18+,4.6,,False,True,False,False,True,Japanese
Stars Align,2019,16+,7.0,,False,True,False,False,True,[]
American Gladiators,2008,,5.6,,False,True,False,False,True,English
Bridezillas,2004,16+,3.9,,False,True,False,False,True,English
The Chew,2011,7+,5.2,,False,True,False,False,True,English
The History of Comedy,2017,18+,7.8,,False,True,False,False,True,English
Metástasis,2014,16+,2.5,,False,True,False,False,True,Spanish
The Awesomes,2013,16+,7.3,,False,True,False,False,True,English
Cake Wars,2015,all,6.1,,False,True,False,False,True,English
Sheriff Callie's Wild West,2013,all,6.4,,False,True,False,True,True,English
Nutri Ventures – The Quest for the 7 Kingdoms,2013,all,7.3,,False,True,False,False,True,[]
Endlings,2020,,4.1,,False,True,False,False,True,English
The Riveras,2016,7+,6.9,,False,True,False,False,True,Spanish
Beat Shazam,2017,16+,6.1,,False,True,False,False,True,English
Wicked Tuna: Outer Banks,2014,16+,6.5,,False,True,False,False,True,English
Fugget About It,2012,18+,5.8,,False,True,False,False,True,English
Side Effects,2013,,7.4,,False,True,False,False,True,[]
Property Brothers: Buying and Selling,2012,all,7.1,,False,True,False,False,True,[]
The High Fructose Adventures of Annoying Orange,2012,7+,2.0,,False,True,True,False,True,English
.hack,2002,7+,6.9,18%,False,True,False,False,True,[]
Toopy and Binoo,2005,all,6.8,,False,True,False,False,True,[]
Guidance,2015,7+,5.7,,False,True,False,False,True,English
The Menendez Murders: Erik Tells All,2017,,7.5,,False,True,False,False,True,English
Chopped Junior,2015,,6.6,,False,True,False,False,True,English
Max Steel,2000,7+,6.2,,False,True,False,False,True,English
"Demon Lord, Retry!",2019,16+,6.6,,False,True,False,False,True,[]
Tarzan: The Epic Adventures,1996,,6.6,,False,True,False,False,True,English
Stacked,2005,7+,6.0,,False,True,False,False,True,English
The Cisco Kid,1950,,7.3,,False,True,False,False,True,English
Special A,2008,16+,7.3,,False,True,True,False,True,[]
Beachfront Bargain Hunt,2013,all,6.7,,False,True,False,False,True,English
60 Days In: Narcoland,2019,16+,5.1,,False,True,False,False,True,English
Uncle Grandpa,2013,7+,4.2,,False,True,False,False,True,English
David Copperfield,1966,all,7.3,,False,True,True,False,True,English
Azur Lane,2019,16+,5.7,,False,True,False,False,True,Japanese
Crimes of the Century,2013,,7.2,,False,True,False,False,True,English
The Kennedys,2015,7+,7.2,,False,True,False,False,True,English
Kids Behind Bars: Life or Parole,2019,,6.8,,False,True,True,False,True,English
Spartan: Ultimate Team Challenge,2016,7+,5.7,,False,True,False,False,True,English
VICE Investigates,2019,18+,6.2,,False,True,False,False,True,English
Swiss Family Robinson,1974,7+,7.0,,False,True,True,False,True,English
Hayate the Combat Butler,2007,,6.9,,False,True,False,False,True,Japanese
Four Weddings,2009,7+,5.4,,False,True,False,False,True,English
Special 7: Special Crime Investigation Unit,2019,,6.3,,False,True,False,False,True,[]
Extreme Homes,2012,all,7.0,,False,True,False,False,True,[]
El Mariachi,2014,,8.0,,False,True,False,False,True,[]
What on Earth?,2015,7+,5.8,,False,True,False,False,True,English
The Real Housewives of Miami,2011,16+,2.9,,False,True,False,False,True,English
Fujiko,2015,,9.0,,False,True,False,False,True,[]
Hakumei and Mikochi,2018,16+,7.3,,False,True,False,False,True,[]
Coppelion,2013,16+,6.1,,False,True,False,False,True,Japanese
Flavor of Love Girls: Charm School,2007,,5.8,,False,True,False,False,True,English
WWE Main Event,2012,7+,6.5,,False,True,False,False,True,English
Hello Kitty's Furry Tale Theater,1987,all,6.2,,False,True,False,False,True,English
"I Couldn't Become a Hero, So I Reluctantly Decided to Get a Job.",2013,18+,6.4,,False,True,False,False,True,[]
Dead Boss,2012,,6.6,,False,True,False,False,True,English
Sydney Sailboat,2015,,7.9,,False,True,False,False,True,English
Veni Vidi Vici,2017,18+,5.9,,False,True,False,False,True,Swedish
Dies Irae,2017,18+,5.4,,False,True,False,False,True,Japanese
1990s: The Deadliest Decade,2018,16+,7.9,,False,True,False,False,True,[]
Afterlost,2019,,5.5,,False,True,False,False,True,[]
Survival School,2008,,7.0,,False,True,False,False,True,[]
Toddlers & Tiaras,2009,7+,1.8,,False,True,True,False,True,English
The Golden State Killer: It's Not Over,2018,16+,6.9,,False,True,False,False,True,English
"Golan, The Insatiable",2013,16+,6.8,,False,True,False,False,True,[]
Kidô senshi Gandamu: The Origin I - Aoi hitomi no kyasubaru,2015,,7.5,,False,True,False,False,True,[]
Divorce Court,1999,,4.1,,False,True,False,False,True,[]
Hitler's Last Stand,2018,16+,,,False,True,False,False,True,English
Mental Samurai,2019,7+,6.1,,False,True,False,False,True,English
Chio's School Road,2018,,7.3,,False,True,False,False,True,Japanese
The Furchester Hotel,2014,all,6.8,,False,True,False,False,True,English
Stone Quackers,2014,,6.7,,False,True,False,False,True,English
Garo: The Animation,2014,all,6.7,,False,True,False,False,True,Japanese
Mrs. Piggle-Wiggle,1994,all,6.7,,False,True,False,False,True,[]
Pinky Dinky Doo,2006,all,6.3,,False,True,False,False,True,English
Sea Rescue,2012,all,8.8,,False,True,True,False,True,English
Nightcap,2016,7+,4.9,,False,True,False,False,True,English
