Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Actors
High School DxD,2012,18+,7.6,,False,True,False,False,True,"['Yōko Hikasa', 'Yûki Kaji', 'Ayana Taketatsu', 'Shizuka Itou', 'Azumi Asakura', 'Fumihiko Tachiki', 'Hitomi Nabatame', 'Kenji Nojima', 'Saori Seto', 'Takehito Koyasu', 'Ryota Takeuchi', 'Ai Shimizu', 'Akiko Kimura', 'Ayane Sakura', 'Haruka Yamazaki', 'Junichi Suwabe', 'Maaya Uchida', 'Natsumi Takamori', 'Rikiya Koyama', 'Risa Taneda', 'Ryōta Ōsaka', 'Yūichi Iguchi', 'Ai Kakuma', 'Minami Takahashi', 'Shinpachi Tsuji', 'Tarô Yamaguchi', 'Yuichi Nakamura']"
Face Off,2011,7+,8.2,,False,True,False,False,True,"['McKenzie Westmore', 'Glenn Hetrick', 'Ve Neill', 'Neville Page', 'Patrick Tatopoulos', 'Rayce Bird', 'Jerry Macaluso', 'Conor McCullagh']"
Mom,2013,16+,7.2,,False,True,False,False,True,"['Allison Janney', 'Anna Faris', 'Mimi Kennedy', 'Beth Hall', 'Jaime Pressly', 'William Fichtner', 'Sadie Calvano', 'Blake Garrett Rosenthal', 'Kristen Johnston', 'Matt L. Jones', 'Spencer Daniels', 'French Stewart', 'Nathan Corddry']"
Full House,1987,all,6.7,,False,True,False,False,True,"['Mary-Kate Olsen', 'Ashley Olsen', 'Bob Saget', 'Dave Coulier', 'Candace Cameron Bure', 'John Stamos', 'Jodie Sweetin', 'Andrea Barber', 'Lori Loughlin', 'Dylan Tuomy-Wilhoit', 'Blake Tuomy-Wilhoit', 'Scott Weinger']"
ER,1994,16+,7.7,,False,True,False,False,True,"['Noah Wyle', 'Laura Innes', 'Maura Tierney', 'Goran Višnjić', 'Anthony Edwards', 'Eriq La Salle', 'Alex Kingston', 'Sherry Stringfield', 'Ming-Na Wen', 'George Clooney', 'Parminder Nagra', 'Linda Cardellini', 'Scott Grimes', 'Julianna Margulies', 'John Stamos', 'David Lyons', 'Mekhi Phifer', 'Angela Bassett', 'Shane West', 'Sharif Atkins', 'Paul McCrane', 'Michael Michele', 'Erik Palladino', 'Kellie Martin', 'Gloria Reuben', 'Maria Bello']"
PEN15,2019,18+,7.9,93%,False,True,False,False,True,"['Maya Erskine', 'Anna Konkle', 'Mutsoko Erskine', 'Melora Walters', 'Taj Cross', 'Taylor Nichols', 'Dallas Liu', 'Richard Karn']"
Roseanne,1988,7+,7.0,76%,False,True,False,False,True,"['Roseanne Barr', 'John Goodman', 'Laurie Metcalf', 'Sara Gilbert', 'Michael Fishman', 'Lecy Goranson', 'Sarah Chalke', 'Ames McNamara', 'Emma Kenney', 'Jayden Rey', 'Natalie West', 'Johnny Galecki', 'Glenn Quinn']"
Touch,2012,7+,7.4,68%,False,True,False,False,True,"['Kiefer Sutherland', 'David Mazouz', 'Maria Bello', 'Lukas Haas', 'Saxon Sharbino', 'Saïd Taghmaoui', 'Gugu Mbatha-Raw', 'Danny Glover']"
Sesame Street,1969,all,8.1,,False,True,True,False,True,"['Jerry Nelson', 'Richard Hunt', 'Martin P. Robinson', 'Michael Earl Davis', 'Bryant Young', 'Roscoe Orman', 'Hal Miller', 'Matt Robinson', 'Garrett Saunders', 'Kevin Clash', 'Ryan Dillon', 'Richard Hunt', 'Brian Muehl', 'Jerry Nelson', 'Martin P. Robinson', 'Michael Earl Davis', 'Dick Maitland', 'David Rudman', 'Joey Mazzarino', 'Jerry Nelson', 'Richard Hunt', 'Kevin Clash', 'Miles Orman', 'Imani Patterson', 'Olamide Faison', 'Steve Whitmire', 'Jim Henson', 'Billy Barkhurst', 'Toby Towson', 'Brian Muehl', 'Bruce Connelly', 'Frank Oz', 'Caroll Spinney', 'Jim Henson', 'Kevin Clash', 'Brian Muehl', 'Camilla Bonora', 'Jim Henson', 'Jerry Nelson', 'Martin P. Robinson', 'Leonard Jackson', 'David Langton Smyrl', 'Desiree Casado', 'Gabriela Rose Reagan', 'Frank Oz', 'Eric Jacobson', 'Jerry Nelson', 'Matt Vogel', 'Bud Collyer', 'Lennie Weinrib', 'Caroll Spinney', 'Jerry Nelson', 'Caroll Spinney', 'Matt Vogel', 'Frank Oz', 'David Rudman', 'Jerry Nelson', 'Matt Vogel', 'Kevin Clash', 'Brian Muehl', 'Kevin Clash', 'Richard Hunt', 'Jennifer Barnhart', 'Richard Hunt', 'Frank Oz', 'Eric Jacobson', 'Brian Muehl', 'Pam Arciero', 'Eric Jacobson', 'Jim Henson', 'David Rudman', 'Richard Hunt', 'Steve Whitmire', 'Jim Henson', 'Jim Henson', 'Christopher Cerf', 'Fran Brill', ""Stephanie D'Abruzzo"", 'David Rudman', 'Richard Hunt', 'Frank Oz', 'Eric Jacobson', 'Martin P. Robinson', 'Brian Muehl', 'Frank Oz', 'David Rudman', 'Jim Henson', 'Martin P. Robinson', 'Peter Linz', 'Richard Hunt', 'Jennifer Barnhart', 'Fran Brill', 'Rachael McDaniel', 'Syvae McDaniel', 'Alison Bartlett', 'Gabriel Velez', 'Linda Bove', 'Bill McCutcheon', 'Bob McGrath', 'Gabenario Marshia', 'Jim Thurman', 'Loretta Long', 'Northern Calloway', 'Savion Glover', 'Sonia Manzano', 'Will Lee', 'Alaina Reed-Hall', 'Alan Muraoka', 'Alexis Cruz', 'Angel Jemmott', 'Ismael Cruz Córdova', 'Carlo Alban', 'Chris Knowings', 'Buffy Sainte-Marie', 'Leslie Carrara-Rudolph', 'Joan Gerber', 'Bud Lucky', 'Olan Soule', 'Joey Mazzarino', 'Maddie Page', 'Michele Mariana', 'Jim Martin', 'Damaris Carbaugh', 'Jeremy Redleaf', 'Jim Thurman', 'Jessica Stone', 'Jim Thurman', 'Jim Thurman', 'Jim Henson', 'Andrea Martin', 'John Lasseter', 'John Candy', 'Casey Kasem', 'Jessica Stone', 'Tyler Bunch', 'Tyler Bunch', 'Jim Thurman', 'Leslie Carrara-Rudolph', 'Ruth Buzzi', 'Jeff Hale', 'Leslie Carrara-Rudolph', 'Tee Collins', 'Leslie Carrara-Rudolph', 'Judy Sladky', 'Frank Oz', 'Jerry Nelson', 'Richard Hunt', 'Fran Brill', 'David Rudman', 'Kevin Clash', 'Lisa Buckley', 'Jerry Nelson', 'Jeff Moss', 'Jim Henson', 'Caroll Spinney', 'Martin P. Robinson', 'Brian Muehl', 'Joey Mazzarino', 'Camilla Bonora', ""Stephanie D'Abruzzo"", 'Karen Prell', 'Richard Hunt', 'Martin P. Robinson', 'Steve Whitmire', ""Stephanie D'Abruzzo"", 'Jerry Nelson', 'David Rudman', 'Martin P. Robinson', 'Richard Hunt', 'Jerry Nelson', 'Jerry Nelson', 'Frank Oz', 'Jerry Nelson', 'Jerry Nelson', 'Kevin Clash', 'Joey Mazzarino', 'Joey Mazzarino', 'Joey Mazzarino', 'Fran Brill', 'Kevin Clash', 'Frank Oz', 'Fran Brill', ""Stephanie D'Abruzzo"", 'Jennifer Barnhart', 'Kevin Clash', 'Jerry Nelson', 'Joey Mazzarino', 'Joey Mazzarino', 'Kevin Clash', 'Caroll Spinney', 'Carmen Osbahr', 'Joey Mazzarino', 'John Tartaglia', 'Frank Oz', 'Frank Oz', 'Matt Robinson', 'Loretta Long', 'Carmen Osbahr', 'Fran Brill', 'Camilla Bonora', 'Jerry Nelson', 'Jerry Nelson', 'Alice Dinnean', 'Jerry Nelson', 'Joey Mazzarino', 'Richard Hunt', 'Jerry Nelson', 'Brandon Maggart', 'Jim Catusi', 'Annette Calud', 'Dakota Starblanket Wolfchild', 'Lily Tomlin', 'Lily Tomlin', 'Gedde Watanabe', 'Jou Jou Papailler', 'Kyla Taub', 'Jason Kingsley', 'Eugene Byrd', 'Jada Rowland', 'Joey Calvan', 'John Williams III', 'Alan Arkin', 'Barbara Dana', 'Nicole Sullivan', 'Stephen Colbert', 'Nitya Vidyasagar', 'Lillias White', 'Emilio Delgado', 'Jaime Sanchez', 'Ward Saxton', 'Charlotte Rae', ""Chester O'Brien"", 'Bill Irwin', 'Michael Jeter', 'Kristin Chenoweth', 'Sarah Jones', 'Suki Lopez', 'Paul Benedict', 'Tina Fey', 'Raul Julia', 'Ruth Buzzi', 'Holly Robinson Peete', 'Sheldon Wolfchild', 'Tarah Lynne Schaeffer', 'Larry Block', 'Roscoe Orman', 'Loretta Tupper', 'Andrea Martin', 'Paul Price', 'Joe Ponazecki', 'Kermit Love']"
Hell's Kitchen,2005,16+,7.1,,False,True,True,False,True,"['Gordon Ramsay', 'Jason Thompson']"
Shark Tank,2009,7+,7.6,,False,True,False,False,True,"[""Kevin O'Leary"", 'Phil Crowley', 'Robert Herjavec', 'Mark Cuban', 'Daymond John', 'Lori Greiner', 'Barbara Corcoran', 'Kevin Harrington', 'Rohan Oza', 'Alex Rodriguez', 'Sara Blakely', 'Bethenny Frankel', 'Charles Barkley']"
The Baker and the Beauty,2020,7+,7.1,86%,False,True,False,False,True,"['Victor Rasuk', 'Nathalie Kelley', 'Carlos Gómez', 'Dan Bucatinsky', 'Lisa Vidal', 'David Del Rio', 'Belissa Escobedo', 'Michelle Veintimilla']"
The Amazing Race,2001,7+,7.6,,False,True,True,False,True,['Phil Keoghan']
Daria,1997,16+,8.0,,False,True,False,False,True,"['Tracy Grandstaff', 'Wendy Hoopes', 'Wendy Hoopes', 'Wendy Hoopes', 'Julian Rebolledo', 'Alvaro J. Gonzalez', 'Nora Laudani', 'Sarah Drew', 'Sarah Drew', 'Amir Williams', 'Ashley Paige Albert', 'Danielle Accarino', 'Delon Ferdinand', 'Evan Farmer', 'Geoffrey Arend', 'Jessica Cydnee Jackson', 'Katie Kingston', 'Kevin Daniels', 'Paul Williams', 'Russell Hankin', 'Steven Huppert', 'Susie Lewis Lynn', 'Tim Novikoff', 'Willy Schwenz', 'Marc Thompson', 'Marc Thompson', 'Marc Thompson', 'Marc Thompson', 'Janie Martz', 'Janie Martz', 'Janie Martz', 'Janie Martz', 'Janie Martz', 'Ashley Paige Albert']"
War and Peace,2016,16+,8.2,,False,True,False,False,True,[]
SIX,2017,18+,7.3,62%,False,True,False,False,True,"['Dominic Adams', 'Juan Pablo Raba', 'Barry Sloane', 'Kyle Schmid', 'Nadine Velazquez', 'Brianne Davis', 'Jaylen Moore', 'Edwin Hodge', 'Walton Goggins', 'Olivia Munn', 'Eric Ladin', 'Nikolai Nikolaeff']"
Legit,2013,18+,8.2,96%,False,True,False,False,True,"['Jim Jefferies', 'Dan Bakkedahl', 'DJ Qualls']"
Star vs. the Forces of Evil,2015,7+,8.0,,False,True,False,True,True,"['Rider Strong', 'Eden Sher', 'Adam McArthur', 'Alan Tudyk', 'Alan Tudyk', 'Artt Butler', 'Corey Burton', 'Dee Dee Rescher', 'Grey Griffin', 'Grey Griffin', 'Jeffrey Tambor', 'Jenny Slate', 'Jessica Walter', 'Matt Chapman', 'Michael C. Hall', 'Nate Torrence', 'Nia Vardalos']"
The Brady Bunch,1969,all,6.7,77%,False,True,False,False,True,"['Ann B. Davis', 'Barry Williams', 'Florence Henderson', 'Christopher Knight', 'Mike Lookinland', 'Maureen McCormick', 'Eve Plumb', 'Susan Olsen', 'Robert Reed']"
Chicago Med,2015,16+,7.5,,False,True,False,False,True,"['Oliver Platt', 'Yaya DaCosta', 'Nick Gehlfuss', 'Brian Tee', 'Torrey DeVitto', 'Marlyne Barrett', 'S. Epatha Merkerson', 'Colin Donnell', 'Rachel DiPillo', 'Norma Kuhling', 'Dominic Rains']"
Ghost Adventures,2008,7+,7.5,,False,True,False,False,True,"['Zak Bagans', 'Aaron Goodwin', 'Nick Groff', 'Billy Tolley', 'Jay Wasley']"
Body of Proof,2011,16+,7.1,76%,False,True,False,False,True,"['Dana Delany', 'Jeri Ryan', 'Geoffrey Arend', 'Windell Middlebrooks', 'Mark Valley', 'Mary Mouser', 'Elyes Gabel', 'Nicholas Bishop', 'John Carroll Lynch', 'Sonja Sohn']"
Roots,2016,16+,7.9,96%,False,True,False,False,True,"['Olivia Cole', 'Ben Vereen', 'LeVar Burton', 'Louis Gossett, Jr.', 'Vic Morrow', 'Robert Reed', 'John Amos', 'Madge Sinclair', 'Lynda Day George', 'Leslie Uggams', 'Carolyn Jones', 'Sandy Duncan', 'Chuck Connors', 'Edward Asner', 'Ian McShane']"
Ghost Whisperer,2005,7+,6.3,,False,True,True,False,True,"['Jennifer Love Hewitt', 'David Conrad', 'Camryn Manheim', 'Christoph Sanders', 'Jamie Kennedy', 'Jay Mohr', 'Aisha Tyler']"
Digimon Adventure,1999,7+,7.3,,False,True,False,False,True,[]
Whitechapel,2009,7+,7.9,75%,False,True,False,False,True,"['Phil Davis', 'Rupert Penry-Jones', 'Steve Pemberton']"
Tyrant,2014,18+,7.8,60%,False,True,False,False,True,"['Adam Rayner', 'Moran Atias', 'Noah Silver', 'Jennifer Finnigan', 'Alexander Karim', 'Cameron Gharaee', 'Ashraf Barhom', 'Melia Kreiling', 'Sibylla Deen', 'Anne Winters', 'Fares Fares', 'Alice Krige', 'Justin Kirk', 'Salim Daw', 'Chris Noth', 'Mehdi Dehbi', 'Sammy Sheik']"
Breeders,2020,18+,7.1,83%,False,True,False,False,True,"['Martin Freeman', 'Daisy Haggard', 'Michael McKean']"
Ben 10,2005,7+,7.2,,False,True,False,False,True,"['Tara Strong', 'Montserrat Hernandez', 'David Kaye', 'Tara Strong']"
Alfred Hitchcock Presents,1955,16+,8.5,,False,True,False,False,True,['Alfred Hitchcock']
Solar Opposites,2020,18+,8.2,,False,True,False,False,True,"['Thomas Middleditch', 'Justin Roiland', 'Sean Giambrone', 'Mary Mack']"
Everything's Gonna Be Okay,2020,16+,7.0,94%,False,True,False,False,True,"['Josh Thomas', 'Kayla Cromer', 'Adam Faison', 'Maeve Press']"
Roswell,1999,16+,7.5,,False,True,False,False,True,"['Shiri Appleby', 'Jason Behr', 'Brendan Fehr', 'Katherine Heigl', 'Majandra Delfino', 'Nick Wechsler', 'William Sadler', 'Colin Hanks', 'Emilie de Ravin', 'Adam Rodriguez', 'Colin Hanks', 'Nick Wechsler', 'William Sadler']"
Casual,2015,16+,7.5,92%,False,True,False,False,True,"['Michaela Watkins', 'Tommy Dewey', 'Tara Lynne Barr', 'Nyasha Hatendi', 'Julie Berman', 'Frances Conroy']"
Psycho-Pass,2012,16+,8.2,,False,True,True,False,True,"['Akira Ishida', 'Kana Hanazawa', 'Katsumi Chou', 'Kenji Nojima', 'Kinryu Arimoto', 'Miyuki Sawashiro', 'Tomokazu Seki']"
Boruto: Naruto Next Generations,2017,16+,7.1,,False,True,False,False,True,"['Kokoro Kikuchi', 'Yuko Sanpei', 'Junko Takeuchi', 'Ryuichi Kijima', 'Atsushi Abe', 'Kensho Ono', 'Nana Mizuki', 'Ryoko Shiraishi', 'Shinji Kawada', 'Showtaro Morikubo', 'Chihiro Ikki', 'Hidenori Takahashi', 'Aya Endo', 'Ryō Nishitani', 'Shinya Hamazoe']"
Battlestar Galactica,1978,7+,7.2,33%,False,True,False,False,True,[]
Chance,2016,16+,7.7,75%,False,True,False,False,True,"['Hugh Laurie', 'Ethan Suplee', 'Stefania Owen', 'Clarke Peters', 'Greta Lee', 'Gretchen Mol', 'Brian Goodman', 'Paul Adelstein', 'Paul Schneider', 'Lisa Gay Hamilton']"
Shameless,2004,18+,8.0,,False,True,True,False,True,"['William H. Macy', 'Steve Howey', 'Emma Kenney', 'Jeremy Allen White', 'Shanola Hampton', 'Ethan Cutkosky', 'Cameron Monaghan', 'Emmy Rossum', 'Christian Isaiah', 'Noel Fisher', 'Isidora Goreshter', 'Emma Greenwell', 'Laura Slade Wiggins', 'Kate Miner', 'Zach McGowan', 'Emily Bergl', 'Richard Flood', 'Jake McDorman']"
Yu Yu Hakusho,1992,16+,8.4,100%,False,True,True,False,True,[]
Jane Eyre,2006,7+,8.3,,False,True,False,False,True,"['Sorcha Cusack', 'Michael Jayston']"
Dexter's Laboratory,1996,all,7.9,,False,True,False,False,True,"['Christine Cavanaugh', 'Candi Milo', 'Allison Moore', 'Kathryn Cressida', 'Jeff Bennett', 'Jeff Bennett', 'Kath Soucie', 'Kath Soucie', 'Kath Soucie', 'Kath Soucie', 'Eddie Deezen', 'Frank Welker', 'Frank Welker', 'Frank Welker', 'Rob Paulsen', 'Tom Kenny']"
WWE Raw,1993,7+,7.8,,False,True,False,False,True,[]
Pretty Little Liars: The Perfectionists,2019,16+,7.1,100%,False,True,False,False,True,"['Sasha Pieterse', 'Janel Parrish', 'Sofia Carson', 'Sydney Park', 'Eli Brown', 'Kelly Rutherford', 'Hayley Erin', 'Graeme Thomas King']"
Greek,2007,16+,7.5,75%,False,True,False,False,True,[]
Flashpoint,2008,16+,7.7,,False,True,True,False,True,"['Enrico Colantoni', 'Hugh Dillon', 'Amy Jo Johnson', 'David Paetkau', 'Sergio Di Zio', 'Wendy Adeliyi', 'Michael Cram', 'Clé Bennett', 'Mark Taylor', 'Ruth Marshall']"
The Wrong Mans,2013,18+,7.8,95%,False,True,False,False,True,"['Ben Schwartz', 'Jillian Bell', 'Annie Chang']"
Legends,2014,16+,7.5,56%,False,True,False,False,True,"['Sean Bean', 'Morris Chestnut', 'Tina Majorino', 'Steve Kazee', 'Winter Ave Zoli', 'Klára Issová', 'Aisling Franciosi', 'Kelly Overton', 'Ralph Brown', 'Ali Larter', 'Amber Valletta', 'Steve Harris', 'Mason Cook']"
Black Clover,2017,16+,8.0,,False,True,False,False,True,[]
Shrill,2019,18+,7.4,87%,False,True,False,False,True,"['Aidy Bryant', 'Lolly Adefope', 'Luka Jones', 'Ian Owens', 'John Cameron Mitchell', 'Patti Harrison']"
Underground,2016,18+,7.7,96%,False,True,False,False,True,[]
The Path,2016,18+,7.3,77%,False,True,False,False,True,"['Emma Greenwell', 'Hugh Dancy', 'Aaron Paul', 'Michelle Monaghan', 'Kyle Allen', 'Paul James', 'Rockmond Dunbar', 'Freida Pinto', 'Amy Forsyth', 'Sarah Jones']"
Lodge 49,2018,16+,7.5,93%,False,True,False,False,True,"['Wyatt Russell', 'Sonya Cassidy', 'Brent Jennings', 'Linda Emond', 'David Pasquesi', 'Eric Allan Kramer']"
King of the Hill,1997,7+,7.3,,False,True,False,False,True,"['Mike Judge', 'Kathy Najimy', 'Johnny Hardwick', 'Brittany Murphy', 'Pamela Adlon', 'Stephen Root', 'Mike Judge', 'Breckin Meyer', 'Brittany Murphy', 'Toby Huss', 'Ashley Gardner', 'Lauren Tom', 'Stephen Root', 'Lauren Tom', 'Toby Huss', 'Mike Judge', 'Jonathan Joss', 'Toby Huss', 'Pamela Adlon', 'Ashley Gardner', 'Mike Judge']"
Deadliest Catch,2005,7+,7.8,,False,True,False,False,True,"['Mike Rowe', 'Bill Wichrowski', 'Sig Hansen', 'Keith Coulburn', 'Johnathan Hillstrand', 'Sean Dwyer', 'Jake Anderson', 'Andy Hillstrand', 'Elliott Neese', 'Scott Campbell Jr.', 'Phil Harris', 'Josh Harris', 'Casey McManus']"
Angie Tribeca,2016,16+,7.0,96%,False,True,False,False,True,"['Rashida Jones', 'Andrée Vermeulen', 'Jere Burns', 'Deon Cole', 'Hayes MacArthur', 'Kiersey Clemons']"
Prodigal Son,2019,16+,8.2,54%,False,True,False,False,True,"['Tom Payne', 'Bellamy Young', 'Lou Diamond Phillips', 'Aurora Perrineau', 'Michael Sheen', 'Frank Harts', 'Keiko Agena', 'Halston Sage']"
Single Parents,2018,7+,7.0,75%,False,True,False,False,True,"['Taran Killam', 'Leighton Meester', 'Brad Garrett', 'Jake Choi', 'Kimrie Lewis', 'Devin Trey Campbell', 'Mia Allan', 'Ella Allan', 'Marlow Barkley', 'Tyler Wladis']"
S.W.A.T.,2017,16+,7.0,,False,True,False,False,True,"['Lina Esco', 'Shemar Moore', 'Jay Harrington', 'Alex Russell', 'David Lim', 'Kenny Johnson', 'Patrick St. Esprit', 'Stephanie Sigman', 'Peter Onorati', 'Amy Farrington']"
Doc Martin,2004,7+,8.3,,False,True,False,False,True,"['Ian McNeice', 'Martin Clunes', 'Caroline Catz', 'Joe Absolom', 'Selina Cadell', 'Felicity Montagu', 'Eileen Atkins', 'John Marquez', 'Jessica Ransom', 'Stewart Wright', 'Katherine Parkinson', 'Lucy Punch', 'Stephanie Cole', 'Claire Bloom', 'Annabelle Apsion', 'Felix Scott', 'Vincent Franklin', 'Louise Jameson', 'Julie Graham', 'Lia Williams', 'Jeff Rawle', 'Joseph Morgan', ""Kurtis O'Brien"", 'Mary Woodvine', 'Vicki Pepperdine', 'Finlay Robertson', 'Angeline Ball', 'Tristan Sturrock', 'Rupert Young']"
Trust,2018,18+,7.5,78%,False,True,False,False,True,"['Harris Dickinson', 'Donald Sutherland', 'Hilary Swank', 'Brendan Fraser', 'Anna Chancellor', 'Silas Carson', 'Luca Marinelli', 'Michael Esper', 'Hannah New', 'Mauro Lamanna', 'Francesco Colella', 'Amanda Drew', 'Sophie Winkleman', 'Charlotte Riley', 'Niccolò Senni', 'Jo Stone-Fewings', 'David Bamber', 'Laura Bellini', 'Sarah Bellini', 'Nicola Rignanese', 'Verónica Echegui', 'Andrea Arcangeli', 'Giuseppe Battiston', 'Nicola Di Pinto', ""Giovanni D'Aleo"", 'Donatella Finocchiaro', 'Aurora Quattrocchi']"
The Fairly OddParents,2001,all,7.2,,False,True,False,False,True,[]
The Glades,2010,16+,7.5,59%,False,True,False,False,True,"['Matt Passmore', 'Kiele Sanchez', 'Carlos Gómez', 'Jordan Wall', 'Michelle Hurd', 'Uriah Shelton']"
Top Chef,2006,16+,7.5,,False,True,False,False,True,"['Tom Colicchio', 'Gail Simmons', 'Padma Lakshmi', 'Hugh Acheson', 'Emeril Lagasse', 'Ted Allen', 'Toby Young', 'Richard Blais', 'Anthony Bourdain', 'Wolfgang Puck', 'Eric Ripert', 'Graham Elliot', 'Katie Lee']"
10 Things I Hate About You,2009,16+,7.3,88%,False,True,False,False,True,"['Lindsey Shaw', 'Meaghan Jette Martin', 'Ethan Peck', 'Nicholas Braun', 'Larry Miller', 'Dana Davis', 'Kyle Kaplan']"
Teenage Mutant Ninja Turtles,2012,7+,7.8,,False,True,False,False,True,"['Cam Clarke', 'Barry Gordon', 'Rob Paulsen', 'Townsend Coleman', 'Peter Renaday', 'Renae Jacobs', 'James Avery', 'Jennifer Darling', 'Jim Cummings', 'Pat Fraley']"
Das Boot,2018,,7.3,85%,False,True,False,False,True,"['Leonard Scheicher', 'Tom Wlaschiha', 'Franz Dinda', 'Thierry Frémont', 'Fleur Geffrier', 'Robert Stadlober', 'Julius Feldmeier', 'Joachim Foerster', 'Stefan Konarske', 'Rainer Bock', 'Pit Bukowski', 'Rick Okon', 'Philip Birnstiel', 'Vicky Krieps', 'Vincent Kartheiser', 'August Wittgenstein', 'Lizzy Caplan', 'Olivier Chantreau', 'Clemens Schick', 'Klaus Steinbacher', 'Rochelle Neil', 'Paul Bartel', 'Kevin McNally', 'Mathieu Barbet', 'Thomas Kretschmann', 'Michael McElhatton', ""James D'Arcy"", 'Ilja Roßbander', 'Ulrich Matthes']"
Hey Arnold!,1996,all,7.6,,False,True,False,False,True,"['Spencer Klein', 'Phillip Van Dyke', 'Lane Toran']"
NOS4A2,2019,16+,6.7,68%,False,True,False,False,True,"['Zachary Quinto', 'Ólafur Darri Ólafsson', 'Ashleigh Cummings', 'Jahkara J. Smith', 'Virginia Kull', 'Ebon Moss-Bachrach', 'Ashley Romans', 'Mattea Conforti', 'Jonathan Langdon']"
Baby Daddy,2012,16+,7.3,,False,True,False,False,True,"['Jean-Luc Bilodeau', 'Derek Theler', 'Melissa Peterman', 'Chelsea Kane', 'Tahj Mowry']"
Happy Days,1974,7+,7.4,,False,True,False,False,True,"['Henry Winkler', 'Marion Ross', 'Erin Moran', 'Tom Bosley', 'Anson Williams', 'Ron Howard', 'Don Most', 'Scott Baio', 'Al Molinaro', 'Catherine Silvers', 'Ted McGinley', 'Lynda Goodfriend', 'Linda Purl']"
Murdoch Mysteries,2008,7+,8.1,,False,True,False,False,True,"['Yannick Bisson', 'Jonny Harris', 'Hélène Joy', 'Thomas Craig', 'Georgina Reilly']"
Brothers and Sisters,2006,16+,7.3,,False,True,False,False,True,[]
Alone,2015,16+,8.4,,False,True,False,False,True,['Kevin Burkhardt']
Twisted,2013,16+,7.3,73%,False,True,False,False,True,"['Kylie Bunbury', 'Denise Richards', 'Maddie Hasson', 'Sam Robards', 'Kimberly Quinn', 'Ashton Moio', 'Avan Jogia', 'Avan Jogia']"
Making It,2018,7+,7.9,100%,False,True,False,False,True,"['Amy Poehler', 'Nick Offerman', 'Simon Doonan', 'Dayna Isom Johnson']"
Queen Sugar,2016,16+,7.7,97%,False,True,False,False,True,"['Rutina Wesley', 'Dawn-Lyen Gardner', 'Kofi Siriboe', 'Tina Lifford', 'Nicholas L. Ashe', 'Ethan Hutchison', 'Omar J. Dorsey', 'Dondre T. Whitfield', 'Henry G. Sanders', 'Timon Kyle Durrett', 'Bianca Lawson', 'Greg Vaughan', 'Marycarmen Lopez', 'Walter Perez']"
Miranda,2009,7+,8.1,,False,True,False,False,True,"['Miranda Hart', 'Patricia Hodge', 'Tom Ellis', 'Sarah Hadland', 'Sally Phillips', 'James Holmes']"
Mary Kills People,2017,18+,7.5,100%,False,True,False,False,True,"['Caroline Dhavernas', 'Richard Short', 'Jay Ryan', 'Lyriq Bent']"
Leah Remini: Scientology and the Aftermath,2016,16+,9.1,,False,True,False,False,True,['Leah Remini']
America's Next Top Model,2003,7+,5.5,,False,True,True,False,True,"['Tyra Banks', 'Nigel Barker', 'J. Alexander', 'Kelly Cutrone', 'Twiggy', 'Andre Leon Talley', 'Janice Dickinson', 'Paulina Porizkova', 'Ashley Graham', 'Law Roach', 'Drew Elliott', 'Bryanboy', 'Rob Evans', 'Nolé Marin', 'Rita Ora', 'Eric Nicholson', 'Kimora Lee Simmons', 'Beau Quillian']"
I Am the Night,2019,7+,7.0,74%,False,True,False,False,True,"['Leland Orser', 'Chris Pine', 'India Eisley', 'Jefferson Mays', 'Dylan Scott Smith', 'Connie Nielsen', 'Golden Brooks', 'Yul Vazquez', 'Justin Cornwell', 'Jay Paulson']"
Holey Moley,2019,7+,6.7,91%,False,True,False,False,True,"['Stephen Curry', 'Rob Riggle', 'Joe Tessitore', 'Jeannie Mai', 'Joe Coleman']"
Kamisama Kiss,2012,7+,8.1,,False,True,False,False,True,[]
Rascal Does Not Dream of Bunny Girl Senpai,2018,16+,8.0,,False,True,False,False,True,[]
The Legend of the Blue Sea,2016,,8.1,,False,True,False,False,True,"['Lee Min Ho', 'Jun Ji Hyun']"
"Sabrina, the Teenage Witch",1996,all,6.6,,False,True,False,False,True,"['Melissa Joan Hart', 'Nick Bakay', 'Beth Broderick', 'Caroline Rhea', 'Nate Richert', 'Soleil Moon Frye', 'Elisa Donovan', 'David Lascher', 'Jenna Leigh Green', 'Trevor Lissauer', 'Martin Mull', 'Lindsay Sloane', 'Alimi Ballard', 'Paul Feig', 'Michelle Beaudoin', 'China Jesusita Shavers', 'Jon Huertas', 'Andrew Walker', 'Bumper Robinson', 'John Ducey', 'Diana-Maria Riva', 'Emily Hart', 'Charles Shaughnessy', 'Jane Sibbett', 'Charmaine DeGraté', 'Thad Luckinbill']"
